7,abreuvé,6,abR9ve
4,abri,4,abRi
11,abri-refuge,9,abRiR°fyZ
7,abribus,7,abRibys
7,abricot,6,abRiko
10,abricotier,9,abRikotje
10,abricotine,9,abRikotin
8,abritant,6,abRit@
7,abriter,6,abRite
6,abrité,6,abRite
10,abrogation,9,abRogasj§
7,abroger,6,abRoZe
6,abrogé,6,abRoZe
6,abrupt,6,abRypt
11,abruptement,9,abRypt°m@
6,abruti,6,abRyti
7,abrutir,7,abRytiR
11,abrutissant,8,abRytis@
13,abrutissement,10,abRytis°m@
11,abrutisseur,9,abRytis9R
7,abréger,6,abReZe
6,abrégé,6,abReZe
10,abréviatif,10,abRevjatif
11,abréviation,10,abRevjasj§
8,abscisse,5,apsis
10,abscission,7,apsisj§
7,abscons,5,apsk§
7,absence,5,aps@s
6,absent,4,aps@
8,absenter,6,aps@te
11,absentéisme,9,aps@teizm
11,absentéiste,9,aps@teist
6,abside,5,apsid
9,absidiole,8,apsidjOl
8,absinthe,5,aps5t
6,absolu,6,apsoly
10,absolument,8,apsolym@
10,absolution,9,apsolysj§
11,absolutisme,10,apsolytizm
9,absolvant,7,apsOlv@
9,absorbant,7,apsORb@
8,absorber,7,apsORbe
9,absorbeur,8,apsORb9R
7,absorbé,7,apsORbe
10,absorption,9,apsORpsj§
8,absoudre,6,apsudR
6,absous,4,apsu
7,absoute,5,apsut
8,abstenir,8,apst°niR
10,abstention,8,apst@sj§
15,abstentionniste,12,apst@sjonist
10,abstinence,8,apstin@s
9,abstinent,7,apstin@
11,abstraction,10,apstRaksj§
9,abstraire,7,apstRER
8,abstrait,6,apstRE
13,abstraitement,10,apstREt°m@
7,abstrus,6,apstRy
7,absurde,6,apsyRd
11,absurdement,9,apsyRd°m@
9,absurdité,9,apsyRdite
4,abus,3,aby
6,abuser,5,abyze
7,abuseur,6,abyz9R
6,abusif,6,abyzif
11,abusivement,9,abyziv°m@
5,abusé,5,abyze
5,abyme,4,abim
7,abyssal,6,abisal
6,abysse,4,abis
7,abyssin,5,abis5
10,abyssinien,8,abisinj5
9,abâtardir,9,abataRdiR
10,abécédaire,8,abesedER
5,abêti,5,abeti
6,abêtir,6,abetiR
12,abêtissement,9,abetis°m@
5,abîme,4,abim
6,abîmer,5,abime
6,acabit,5,akabi
6,acacia,6,akasja
7,acadien,6,akadj5
9,acadienne,7,akadjEn
11,académicien,10,akademisj5
8,académie,7,akademi
10,académique,8,akademik
14,académiquement,11,akademik°m@
10,académisme,9,akademizm
10,acagnarder,8,akaNaRde
6,acajou,5,akaZu
7,acanthe,4,ak@t
9,acariâtre,8,akaRjatR
9,accablant,6,akabl@
11,accablement,8,akabl°m@
8,accabler,6,akable
7,accablé,6,akable
8,accalmie,6,akalmi
10,accaparant,7,akapaR@
9,accaparer,7,akapaRe
10,accapareur,8,akapaR9R
12,accastillage,9,akastijaZ
11,accelerando,11,akseleRando
6,accent,4,aks@
9,accenteur,7,aks@t9R
12,accentuation,10,aks@t8asj§
9,accentuer,7,aks@t8e
8,accentué,7,aks@t8e
10,acceptable,9,aksEptabl
9,acceptant,7,aksEpt@
11,acceptation,10,aksEptasj§
8,accepter,7,aksEpte
9,acception,8,aksEpsj§
13,accessibilité,12,aksEsibilite
10,accessible,8,aksesibl
9,accession,7,aksEsj§
8,accessit,7,aksesit
10,accessoire,8,akseswaR
14,accessoirement,11,akseswaR°m@
13,accessoiriser,11,aksEswaRize
13,accessoiriste,11,akseswaRist
8,accident,6,aksid@
10,accidentel,9,aksid@tEl
16,accidentellement,12,aksid@tEl°m@
10,accidenter,8,aksid@te
9,accidenté,8,aksid@te
