5,album,5,albOm
7,loyauté,7,lwajote
7,plonger,5,pl§Ze
5,resto,5,REsto
8,document,6,dokym@
14,définitivement,12,definitiv°m@
4,armé,4,aRme
8,audition,6,odisj§
9,accomplir,7,ak§pliR
9,honorable,7,onoRabl
4,ouah,2,wa
9,provoquer,7,pRovoke
8,racheter,6,RaS°te
6,scotch,5,skOtS
9,beau-père,5,bopER
10,judiciaire,8,ZydisjER
4,slip,4,slip
5,total,5,total
5,nièce,4,njEs
10,conviction,8,k§viksj§
3,vif,3,vif
9,cinquante,5,s5k@t
10,découverte,8,dekuvERt
7,colonne,5,kolOn
5,culot,4,kylo
4,gage,3,gaZ
6,pourri,4,puRi
5,ruine,4,R8in
6,sieste,5,sjEst
5,valet,4,valE
7,serveur,6,sERv9R
4,boxe,4,bOks
6,moitié,6,mwatje
8,économie,7,ekonomi
5,proie,4,pRwa
11,respiration,10,REspiRasj§
3,gym,3,Zim
6,social,6,sosjal
4,lent,2,l@
3,ail,2,aj
10,beau-frère,6,bofRER
5,cuire,4,k8iR
4,soda,4,soda
5,flûte,4,flyt
3,lis,3,lis
6,réunir,6,ReyniR
8,dessiner,6,desine
8,démarrer,6,demaRe
2,us,2,ys
6,grille,4,gRij
6,intime,4,5tim
5,bingo,4,biGo
10,renseigner,6,R@seNe
7,extrême,7,EkstREm
8,chauffer,4,Sofe
7,modeste,6,modEst
7,armoire,6,aRmwaR
9,consulter,7,k§sylte
10,expédition,10,Ekspedisj§
7,grenier,6,gR°nje
9,sacrifier,8,sakRifje
5,brute,4,bRyt
8,individu,7,5dividy
4,mont,2,m§
6,rabbin,4,Rab5
3,bac,3,bak
7,glisser,5,glise
5,refus,4,R°fy
4,soit,3,swa
8,comparer,6,k§paRe
6,plante,4,pl@t
4,fois,3,fwa
10,absolument,8,apsolym@
8,habitude,6,abityd
7,pouvoir,6,puvwaR
6,avocat,5,avoka
9,expliquer,8,Eksplike
7,quelque,4,kElk
9,connaître,6,konEtR
5,santé,4,s@te
5,clair,4,klER
10,impression,7,5pResj§
7,quitter,4,kite
4,père,3,pER
3,les,2,le
4,pute,3,pyt
6,bouche,3,buS
7,village,5,vilaZ
3,loi,3,lwa
6,autour,4,otuR
2,s',1,s
4,dame,3,dam
6,visite,5,vizit
5,enfer,4,@fER
4,trop,3,tRo
4,dieu,3,dj2
7,oublier,6,ublije
6,monter,4,m§te
6,cheval,5,S°val
7,marcher,5,maRSe
7,cuisine,6,k8izin
4,chez,2,Se
10,simplement,7,s5pl°m@
3,vue,2,vy
6,écrire,5,ekRiR
3,bon,2,b§
3,aux,1,o
4,peau,2,po
9,dangereux,6,d@Z°R2
8,moi-même,6,mwamEm
4,pire,3,piR
5,monde,3,m§d
5,tenir,5,t°niR
10,rencontrer,7,R@k§tRe
5,forme,4,fORm
9,continuer,7,k§tin8e
7,compris,5,k§pRi
2,l',1,l
7,meurtre,5,m9RtR
5,crime,4,kRim
5,selon,4,s°l§
1,a,1,a
5,femme,3,fam
3,sûr,3,syR
7,sérieux,5,seRj2
3,vin,2,v5
5,appel,4,apEl
10,lieutenant,7,lj2t°n@
7,mission,5,misj§
7,matelas,6,mat°la
8,mallette,5,malEt
2,mi,2,mi
4,banc,2,b@
6,grotte,4,gROt
9,stratégie,8,stRateZi
8,habituer,6,abit8e
9,certitude,8,sERtityd
5,délai,4,delE
6,jambon,4,Z@b§
5,météo,5,meteo
5,selle,3,sEl
6,gênant,4,ZEn@
10,soviétique,8,sovjetik
9,souhaiter,5,swete
8,vocation,7,vokasj§
7,interne,5,5tERn
9,ambassade,6,@basad
7,réduire,6,Red8iR
12,atterrissage,8,ateRisaZ
5,conte,3,k§t
8,priorité,9,pRijoRite
10,profondeur,8,pRof§d9R
10,historique,7,istoRik
6,mordre,5,mORdR
8,triomphe,6,tRij§f
5,ouest,4,wEst
6,remise,5,R°miz
8,réussite,6,Reysit
8,cheville,5,S°vij
13,contrairement,9,k§tRER°m@
5,dinde,3,d5d
8,novembre,6,nov@bR
3,van,3,van
8,dépenser,6,dep@se
11,miséricorde,10,mizeRikORd
7,bouquet,4,bukE
5,pelle,3,pEl
10,disponible,9,disponibl
9,supérieur,8,sypeRj9R
5,blond,3,bl§
5,hache,2,aS
6,tester,5,tEste
12,physiquement,8,fizik°m@
7,fatigue,5,fatig
10,spécialité,10,spesjalite
4,muet,3,m8E
13,avertissement,10,avERtis°m@
6,cortex,7,kORtEks
8,quantité,6,k@tite
6,stable,5,stabl
8,bavarder,7,bavaRde
3,hou,1,u
9,quatrième,8,katRijEm
9,casquette,6,kaskEt
8,destinée,7,destine
9,intuition,7,5t8isj§
10,artillerie,8,aRtij°Ri
9,lancement,6,l@s°m@
11,arrangement,7,aR@Z°m@
6,boucle,4,bukl
7,exister,7,Egziste
5,motel,5,motEl
9,phénomène,7,fenomEn
7,typique,5,tipik
4,char,3,SaR
5,géant,3,Ze@
4,neuf,3,n9f
6,orbite,5,ORbit
7,verdict,7,vERdikt
6,pigeon,4,piZ§
6,absolu,6,apsoly
8,aspirine,7,aspiRin
8,décembre,6,des@bR
5,saint,2,s5
7,craquer,5,kRake
13,indispensable,10,5disp@sabl
9,conscient,5,k§sj@
9,religieux,7,R°liZj2
8,chantage,5,S@taZ
3,gus,3,gys
4,coke,3,kok
8,comptoir,6,k§twaR
4,lard,3,laR
8,prophète,6,pRofEt
8,détresse,6,detREs
11,littérature,9,liteRatyR
8,vulgaire,6,vylgER
10,commercial,9,komERsjal
8,sonnette,5,sonEt
6,chiant,3,Sj@
13,concentration,10,k§s@tRasj§
12,différemment,8,difeRam@
7,maillot,4,majo
7,navette,5,navEt
8,richesse,5,RiSEs
7,suspect,5,syspE
5,vaste,4,vast
11,compétition,9,k§petisj§
6,dealer,5,dil9R
7,fournir,6,fuRniR
9,mannequin,6,man°k5
8,original,8,oRiZinal
6,atroce,5,atROs
9,compagnon,6,k§paN§
10,architecte,8,aRSitEkt
7,charbon,5,SaRb§
8,criminel,8,kRiminEl
10,hémorragie,7,emoRaZi
6,amende,4,am@d
13,attentivement,9,at@tiv°m@
7,graisse,4,gREs
5,bijou,4,biZu
8,logement,6,lOZ°m@
7,taureau,4,toRo
3,boy,3,bOj
6,impact,5,5pakt
8,longueur,5,l§g9R
6,violer,5,vjole
3,col,3,kOl
9,fusillade,7,fyzijad
5,minus,5,minys
8,emmerder,6,@mERde
5,habit,3,abi
7,janvier,5,Z@vje
4,plat,3,pla
5,venue,4,v°ny
6,berger,5,bERZe
7,négatif,7,negatif
12,quelques-uns,7,kElk°z1
10,libération,9,libeRasj§
6,sperme,5,spERm
5,vider,4,vide
3,fée,2,fe
10,silencieux,7,sil@sj2
10,compliment,7,k§plim@
7,galaxie,7,galaksi
5,connu,4,kony
6,sévère,5,sevER
8,tatouage,6,tatwaZ
8,torturer,7,tORtyRe
6,bandit,4,b@di
6,chèvre,4,SEvR
7,tronche,4,tR§S
8,addition,6,adisj§
5,balai,4,balE
6,humide,4,ymid
4,sauf,3,sof
7,prévoir,7,pRevwaR
7,dégager,6,degaZe
5,bravo,5,bRavo
1,c,1,s
11,commentaire,7,kom@tER
7,crochet,5,kRoSE
6,flèche,4,flES
5,moine,4,mwan
5,mèche,3,mES
7,planque,4,pl@k
6,souris,4,suRi
10,inquiétude,7,5kjetyd
9,sauvetage,7,sov°taZ
10,conclusion,8,k§klyzj§
5,jésus,4,Zezy
5,bazar,5,bazaR
11,constamment,7,k§stam@
8,douzaine,5,duzEn
6,former,5,fORme
8,quarante,5,kaR@t
5,relax,6,R°laks
4,mémé,4,meme
6,requin,4,R°k5
5,steak,4,stEk
9,confusion,7,k§fyzj§
8,dynamite,7,dinamit
8,papillon,6,papij§
8,décoller,6,dekole
5,pénis,5,penis
9,confesser,6,k§fese
3,las,2,la
7,lessive,5,lesiv
4,nerf,3,nER
4,paie,2,pE
4,pois,3,pwa
4,ruse,3,Ryz
10,artistique,8,aRtistik
6,crayon,5,kREj§
10,entretenir,9,@tR°t°niR
6,sirène,5,siREn
6,alerte,5,alERt
4,deal,3,dil
6,fondre,4,f§dR
5,radar,5,RadaR
13,international,12,5tERnasjonal
3,out,3,awt
7,février,7,fevRije
8,perruque,5,pERyk
6,adulte,5,adylt
7,bouquin,4,buk5
7,démolir,7,demoliR
7,gardien,6,gaRdj5
6,grippe,4,gRip
6,refuge,5,R°fyZ
11,psychopathe,8,psikopat
6,ultime,5,yltim
13,éternellement,10,etERnEl°m@
10,surprendre,8,syRpR@dR
4,tout,2,tu
5,rouge,3,RuZ
6,ouvrir,5,uvRiR
4,près,3,pRE
7,réponse,5,Rep§s
4,long,2,l§
6,porter,5,poRte
5,homme,2,Om
5,bruit,4,bR8i
10,magnifique,7,maNifik
7,bonheur,5,bon9R
8,celui-là,7,s°l8ila
3,que,2,k°
5,sympa,4,s5pa
5,balle,3,bal
4,bord,3,bOR
6,accord,4,akOR
9,retourner,7,R°tuRne
5,garde,4,gaRd
6,danger,4,d@Ze
5,exact,6,Egzakt
8,terrible,6,tERibl
6,dedans,4,d°d@
5,pitié,5,pitje
6,vivant,4,viv@
7,liberté,7,libERte
6,besoin,5,b°zw5
3,ses,2,se
6,battre,4,batR
8,surprise,7,syRpRiz
4,trou,3,tRu
10,grand-père,6,gR@pER
3,nez,2,ne
5,boîte,4,bwat
3,vol,3,vOl
9,là-dedans,6,lad°d@
12,mademoiselle,10,mad°mwazEl
6,suivre,5,s8ivR
3,bas,2,ba
3,but,3,byt
5,poser,4,poze
6,vendre,4,v@dR
6,servir,6,sERviR
8,derrière,6,dERjER
7,écouter,5,ekute
5,voilà,5,vwala
4,être,3,EtR
2,d',1,d
6,marché,5,maRSe
4,robe,3,ROb
5,poste,4,pOst
7,journal,6,ZuRnal
6,avenir,6,av°niR
10,grand-mère,6,gR@mER
7,seconde,5,s°g§d
4,noir,4,nwaR
4,hors,2,OR
4,cour,3,kuR
4,vent,2,v@
5,radio,5,Radjo
4,joie,3,Zwa
6,parole,5,paROl
7,étrange,5,etR@Z
6,banque,3,b@k
7,courage,5,kuRaZ
5,tante,3,t@t
6,classe,4,klas
7,secours,5,s°kuR
7,emmener,5,@m°ne
7,fenêtre,6,f°nEtR
6,danser,4,d@se
8,ambition,6,@bisj§
8,pleuvoir,7,pl2vwaR
7,caserne,6,kazERn
7,diamant,5,djam@
7,portail,6,pORtaj
6,boulot,4,bulo
3,jet,4,dZEt
5,tribu,5,tRiby
5,voter,4,vote
8,adresser,6,adRese
5,colle,3,kOl
10,ordonnance,7,ORdon@s
5,quant,2,k@
5,degré,5,d°gRe
6,farine,5,faRin
8,oreiller,5,oReje
5,ronde,3,R§d
7,récolte,6,RekOlt
4,bouc,3,buk
8,célébrer,7,selebRe
5,fouet,3,fwE
10,pathétique,7,patetik
6,promis,5,pRomi
7,repérer,6,R°peRe
14,vice-président,10,vispRezid@
8,épidémie,7,epidemi
8,franchir,6,fR@SiR
9,invention,6,5v@sj§
6,tomate,5,tomat
5,clope,4,klOp
10,entraîneur,7,@tREn9R
7,fourgon,5,fuRg§
7,rupture,6,RyptyR
9,évolution,8,evolysj§
6,convoi,5,k§vwa
3,min,3,min
10,développer,8,dev°lope
8,inscrire,6,5skRiR
5,appui,4,ap8i
8,carnaval,8,kaRnaval
8,critique,6,kRitik
9,injection,7,5ZEksj§
7,édition,6,edisj§
5,blues,4,bluz
9,jusque-là,7,Zysk°la
5,saoul,2,su
9,structure,8,stRyktyR
6,ballet,4,balE
10,enlèvement,7,@lEv°m@
7,horizon,5,oRiz§
7,tambour,5,t@buR
4,clou,3,klu
12,généralement,10,ZeneRal°m@
5,revue,4,R°vy
11,transmettre,8,tR@smEtR
5,bidon,4,bid§
5,canon,4,kan§
9,fascinant,6,fasin@
5,flash,4,flaS
4,vice,3,vis
2,çà,2,sa
5,débat,4,deba
8,familier,7,familje
10,allergique,7,alERZik
8,héritier,6,eRitje
7,massage,5,masaZ
4,nier,3,nje
9,obsession,7,Opsesj§
7,requête,5,R°kEt
7,anonyme,6,anonim
7,balance,5,bal@s
8,gonzesse,5,g§zEs
6,cogner,4,koNe
5,media,5,medja
5,rhume,3,Rym
7,dépêche,5,depES
8,grandeur,6,gR@d9R
8,japonais,6,ZaponE
5,seize,3,sEz
7,marquer,5,maRke
4,veau,2,vo
7,embêter,5,@bete
13,psychiatrique,10,psikjatRik
5,excès,4,EksE
3,âgé,3,aZe
3,duc,3,dyk
10,perfection,9,pERfEksj§
9,quasiment,6,kazim@
5,sieur,4,sj9R
8,décevoir,8,dEs°vwaR
8,remarque,6,R°maRk
7,défaite,5,defEt
5,noeud,2,n2
10,réchauffer,6,ReSofe
7,séduire,6,sed8iR
6,botter,4,bote
7,concept,6,k§sEpt
7,saigner,4,seNe
12,transmission,9,tR@smisj§
5,autel,4,otEl
8,décharge,6,deSaRZ
9,vieillard,6,vjEjaR
10,adversaire,8,advERsER
4,clan,3,kl@
5,fermé,5,fERme
9,fréquence,6,fRek@s
9,gratitude,8,gRatityd
14,représentation,12,R°pRez@tasj§
6,risqué,5,Riske
7,hold-up,5,Old9p
10,impatience,7,5pasj@s
6,piqûre,5,pikyR
7,t-shirt,6,tiS9Rt
9,cicatrice,8,sikatRis
11,enregistrer,9,@R°ZistRe
7,gravité,7,gRavite
5,jurer,4,ZyRe
5,nuque,3,nyk
8,conclure,6,k§klyR
7,billard,5,bijaR
9,distraire,7,distRER
9,prononcer,7,pRon§se
11,quarantaine,7,kaR@tEn
7,revoilà,7,R°vwala
9,résidence,7,Rezid@s
7,haleine,4,alEn
7,manager,8,manadZ9R
6,barman,6,baRman
8,exécuter,8,Egzekyte
9,reprocher,7,R°pRoSe
4,dodo,4,dodo
8,dépêcher,6,depeSe
6,basque,4,bask
8,festival,8,fEstival
7,féminin,6,femin5
7,insensé,5,5s@se
8,migraine,6,migREn
5,colis,4,koli
4,cote,3,kOt
7,renfort,5,R@fOR
10,effraction,8,efRaksj§
6,confus,4,k§fy
7,liquide,5,likid
9,nettoyage,8,netwajaZ
1,x,3,iks
4,dope,3,dOp
8,entrepôt,6,@tR°po
9,hypothèse,6,ipotEz
7,missile,5,misil
9,répugnant,6,RepyN@
7,valable,6,valabl
6,défilé,6,defile
5,farce,4,faRs
5,fiche,3,fiS
8,étouffer,5,etufe
10,contrôleur,8,k§tRol9R
8,parcours,6,paRkuR
12,photographie,9,fotogRafi
6,préfet,5,pRefE
5,voire,4,vwaR
5,group,4,gRup
9,localiser,8,lokalize
6,nommer,4,nome
7,toucher,4,tuSe
7,visible,6,vizibl
6,bougie,4,buZi
8,disposer,7,dispoze
6,député,6,depyte
9,impatient,6,5pasj@
7,serrure,5,seRyR
6,mépris,5,mepRi
8,sinistre,7,sinistR
10,forteresse,8,fORt°REs
4,jazz,4,dZaz
5,boudu,4,budy
8,chapelle,5,SapEl
9,justifier,8,Zystifje
7,licence,5,lis@s
8,morphine,6,mORfin
6,option,5,Opsj§
8,saucisse,5,sosis
14,mesdemoiselles,10,mEd°mwazEl
10,bicyclette,8,bisiklEt
8,centrale,6,s@tRal
9,démission,7,demisj§
8,barrière,6,baRjER
5,coach,4,kotS
11,transporter,9,tR@spORte
5,serré,4,sERe
5,crack,4,kRak
13,démonstration,11,dem§stRasj§
6,pousse,3,pus
5,règne,3,REN
6,brosse,4,bROs
10,dramatique,8,dRamatik
8,enquêter,5,@kete
7,frangin,5,fR@Z5
6,guider,4,gide
11,instituteur,9,5stityt9R
4,mule,3,myl
5,pacte,4,pakt
8,procurer,7,pRokyRe
11,authentique,6,ot@tik
8,bourreau,4,buRo
7,légiste,6,leZist
7,coutume,5,kutym
8,repasser,6,R°pase
7,égoïste,6,egoist
10,assassinat,7,asasina
9,confirmer,7,k§fiRme
9,préserver,8,pRezERve
7,adopter,6,adOpte
4,cash,3,kaS
6,harper,4,aRpe
6,regret,5,R°gRE
5,élite,4,elit
6,trajet,5,tRaZE
7,chameau,4,Samo
6,ruiner,5,R8ine
10,dorénavant,8,doRenav@
9,honnêteté,6,onEtte
7,intense,4,5t@s
7,imposer,5,5poze
4,homo,3,omo
6,méfier,5,mefje
5,céder,4,sede
7,honteux,3,§t2
2,if,2,if
5,phare,3,faR
13,pressentiment,9,pRes@tim@
8,sentence,5,s@t@s
9,embarquer,6,@baRke
7,loterie,6,lOt°Ri
7,boucher,4,buSe
9,décollage,7,dekolaZ
9,esclavage,8,EsklavaZ
10,infirmerie,8,5fiRm°Ri
11,bizarrement,8,bizaR°m@
10,crépuscule,9,kRepyskyl
10,là-dessous,6,lad°su
5,récit,4,Resi
9,conquérir,7,k§keRiR
5,pacha,4,paSa
5,fâché,4,faSe
9,féliciter,8,felisite
6,pyjama,6,piZama
6,relais,4,R°lE
11,description,10,deskRipsj§
10,initiative,9,inisjativ
5,baise,3,bEz
7,coucher,4,kuSe
9,privilège,8,pRivilEZ
7,vaurien,5,voRj5
12,enthousiasme,8,@tuzjasm
4,papi,4,papi
5,fixer,5,fikse
10,inhabituel,9,inabit8El
11,inspiration,9,5spiRasj§
8,pauvreté,7,povR°te
4,pâte,3,pat
7,solaire,5,solER
9,assemblée,6,as@ble
6,fureur,5,fyR9R
12,satisfaction,11,satisfaksj§
6,brebis,5,bR°bi
4,seau,2,so
6,sûreté,6,syR°te
11,baby-sitter,9,babisit9R
7,circuit,6,siRk8i
7,ennuyer,6,@n8ije
7,fardeau,5,faRdo
9,renverser,7,R@vERse
8,tailleur,5,taj9R
6,treize,4,tREz
3,tes,2,te
6,laisse,3,lEs
11,appartement,8,apaRt°m@
7,envoyer,6,@vwaje
5,ligne,3,liN
12,probablement,10,pRobabl°m@
7,société,7,sosjete
10,incroyable,9,5kRwajabl
5,parmi,5,paRmi
5,bande,3,b@d
5,liste,4,list
4,déjà,4,deZa
9,compagnie,6,k§paNi
7,conseil,5,k§sEj
3,clé,3,kle
6,beauté,4,bote
5,bière,4,bjER
4,vrai,3,vRE
5,avoir,5,avwaR
4,mère,3,mER
6,colère,5,kolER
5,voler,4,vole
3,thé,2,te
7,là-haut,3,lao
5,signe,3,siN
4,flic,4,flik
6,départ,5,depaR
7,adresse,5,adREs
6,époque,4,epOk
8,vaisseau,4,vEso
5,autre,3,otR
9,plusieurs,7,plyzj9R
3,tel,3,tEl
7,victime,6,viktim
5,héros,3,eRo
7,système,6,sistEm
4,sept,3,sEt
4,quel,3,kEl
5,juste,4,Zyst
5,mieux,3,mj2
3,art,2,aR
7,douleur,5,dul9R
6,avance,4,av@s
7,travers,6,tRavER
9,différent,6,difeR@
9,descendre,6,des@dR
3,tas,2,ta
7,certain,5,sERt5
7,capable,6,kapabl
7,asseoir,5,aswaR
4,pote,3,pOt
3,vos,2,vo
4,tort,3,tOR
7,chanson,4,S@s§
1,j,1,Z
10,inspecteur,8,5spEkt9R
7,inutile,6,inytil
4,jour,3,ZuR
2,où,1,u
6,marier,5,maRje
4,cool,3,kul
7,intérêt,5,5teRE
8,contrôle,6,k§tRol
8,amoureux,5,amuR2
9,quelqu'un,5,kElk1
5,fille,3,fij
8,beaucoup,4,boku
5,gosse,3,gOs
4,pain,2,p5
6,salope,5,salOp
8,protéger,7,pRoteZe
6,cinéma,6,sinema
9,justement,7,Zyst°m@
4,donc,3,d§k
4,club,4,kl9b
8,utiliser,7,ytilize
3,été,3,ete
7,pleurer,5,pl2Re
4,rôle,3,Rol
6,copain,4,kop5
6,cacher,4,kaSe
3,des,2,de
1,e,1,2
6,preuve,4,pR9v
8,conduire,6,k§d8iR
6,blague,4,blag
6,église,5,egliz
3,bar,3,baR
7,stupide,6,stypid
7,indigne,4,5diN
3,kit,3,kit
12,soudainement,8,sudEn°m@
6,cachet,4,kaSE
9,fabriquer,7,fabRike
10,inspection,8,5spEksj§
8,banlieue,5,b@lj2
11,gentillesse,7,Z@tijEs
8,invasion,6,5vazj§
10,inévitable,9,inevitabl
7,égalité,7,egalite
8,baseball,6,bezbol
6,grange,4,gR@Z
7,ignoble,5,iNObl
5,ranch,4,R@nS
3,bip,3,bip
7,fédéral,7,fedeRal
8,pénétrer,7,penetRe
11,visiblement,9,vizibl°m@
10,apparition,8,apaRisj§
10,formulaire,8,fORmylER
7,arbitre,6,aRbitR
5,oubli,4,ubli
9,poursuite,7,puRs8it
7,boucler,5,bukle
5,break,4,bREk
11,instruction,9,5stRyksj§
6,marais,4,maRE
11,observation,10,opsERvasj§
7,pétasse,5,petas
8,analyser,7,analize
9,jardinier,8,ZaRdinje
7,scanner,6,skanER
8,épargner,6,epaRNe
6,bonbon,4,b§b§
10,diabolique,8,djabolik
10,rassembler,7,Ras@ble
12,thanksgiving,9,t@ksgiviG
3,vis,3,vis
8,enfoncer,5,@f§se
14,identification,12,id@tifikasj§
11,championnat,7,S@pjona
9,sympathie,6,s5pati
9,étrangler,7,etR@gle
7,cracher,5,kRaSe
10,difficulté,9,difikylte
5,ducon,4,dyk§
8,soi-même,6,swamEm
8,déclarer,7,deklaRe
9,détention,7,det@sj§
6,mérite,5,meRit
7,publier,7,pyblije
9,bataillon,6,bataj§
5,durée,4,dyRe
8,garantie,6,gaR@ti
7,éditeur,6,edit9R
7,peloton,6,p°lot§
7,reculer,6,R°kyle
9,réservoir,9,RezERvwaR
9,spirituel,9,spiRit8El
9,cargaison,7,kaRgEz§
7,courant,4,kuR@
4,doué,3,dwe
3,mac,3,mak
7,moyenne,6,mwajEn
5,navré,5,navRe
4,rond,2,R§
5,salir,5,saliR
4,boum,3,bum
9,librement,7,libR°m@
6,moulin,4,mul5
8,mâchoire,6,maSwaR
9,cuisinier,8,k8izinje
7,hôtesse,4,otEs
13,psychologique,10,psikoloZik
12,sur-le-champ,7,syRl°S@
5,extra,6,EkstRa
6,escroc,5,EskRo
8,grossier,6,gRosje
6,pureté,6,pyR°te
7,vermine,6,vERmin
5,égard,4,egaR
8,insulter,6,5sylte
4,papy,4,papi
7,rancune,5,R@kyn
8,gangster,7,g@gstER
4,loto,4,loto
8,procéder,7,pRosede
3,bec,3,bEk
9,calmement,7,kalm°m@
4,coco,4,koko
8,faillite,5,fajit
7,mériter,6,meRite
7,berceau,5,bERso
5,chips,4,Sips
12,constitution,10,k§stitysj§
11,hospitalité,10,Ospitalite
11,humiliation,9,ymiljasj§
12,prostitution,11,pROstitysj§
9,confiture,7,k§fityR
4,info,3,5fo
9,manoeuvre,6,man9vR
9,périmètre,8,peRimEtR
6,torche,4,tORS
8,complexe,7,k§plEks
5,garer,4,gaRe
8,quatorze,6,katORz
6,tumeur,5,tym9R
10,avant-hier,7,av@tjER
7,escorte,6,EskORt
5,crash,4,kRaS
5,trêve,4,tREv
8,immobile,6,imobil
8,plancher,5,pl@Se
6,claire,4,klER
5,hyper,4,ipER
10,obligation,9,obligasj§
4,rien,3,Rj5
9,celles-ci,5,sElsi
6,climat,5,klima
5,fosse,3,fOs
6,buffet,4,byfE
7,calibre,6,kalibR
9,charrette,5,SaREt
8,consoler,6,k§sole
13,développement,10,dev°lOp°m@
9,grossesse,6,gRosEs
7,mesurer,6,m°zyRe
10,monstrueux,7,m§stRy2
7,plongée,5,pl§Ze
7,blouson,5,bluz§
6,bonnet,4,bonE
9,châtiment,6,Satim@
8,cocktail,6,kOktEl
8,fontaine,5,f§tEn
5,néant,3,ne@
8,soulager,6,sulaZe
12,augmentation,9,ogm@tasj§
4,froc,4,fROk
5,raide,3,REd
11,automatique,8,otomatik
11,cambriolage,10,k@bRijolaZ
9,cavalerie,8,kaval°Ri
8,offenser,5,of@se
12,raccompagner,8,Rak§paNe
9,substance,7,sypst@s
11,fonctionner,8,f§ksjone
12,indépendance,8,5dep@d@s
6,balade,5,balad
7,exposer,7,Ekspoze
8,obstacle,7,Opstakl
11,britannique,8,bRitanik
4,pape,3,pap
5,étang,3,et@
9,accoucher,5,akuSe
6,autrui,5,otR8i
4,coté,4,kote
5,ruban,4,Ryb@
10,corruption,8,koRypsj§
9,ignorance,6,iNoR@s
9,référence,7,RefeR@s
10,temporaire,7,t@poRER
5,malle,3,mal
8,merdique,6,mERdik
