11,absurdement,9,apsyRd°m@
11,académicien,10,akademisj5
4,abat,3,aba
6,abrité,6,abRite
13,abrutissement,10,abRytis°m@
9,acariâtre,8,akaRjatR
7,abscons,5,apsk§
11,absolutisme,10,apsolytizm
10,accessoire,8,akseswaR
7,abouler,5,abule
7,abrutir,7,abRytiR
11,abjectement,9,abZEkt°m@
9,aborigène,8,aboRiZEn
9,abstinent,7,apstin@
5,abusé,5,abyze
10,abyssinien,8,abisinj5
8,abondant,5,ab§d@
7,abroger,6,abRoZe
8,abdiquer,6,abdike
7,abricot,6,abRiko
9,absorbant,7,apsORb@
11,abruptement,9,abRypt°m@
13,accessoiriser,11,aksEswaRize
6,abrégé,6,abReZe
12,accentuation,10,aks@t8asj§
8,abattant,5,abat@
10,abdication,9,abdikasj§
9,abduction,8,abdyksj§
6,acacia,6,akasja
9,a capella,7,akapEla
10,a cappella,7,akapEla
10,a fortiori,9,afORsjoRi
14,abaisse-langue,7,abEsl@g
3,abc,5,abese
6,abouti,5,abuti
7,abrasif,7,abRazif
7,abribus,7,abRibys
7,abuseur,6,abyz9R
5,abyme,4,abim
7,acanthe,4,ak@t
12,accastillage,9,akastijaZ
9,acceptant,7,aksEpt@
9,abaissant,5,abEs@
7,abaissé,5,abese
14,abolitionniste,12,abolisjonist
7,abonder,5,ab§de
6,abordé,6,abORde
7,aboyeur,7,abwaj9R
13,abracadabrant,11,abRakadabR@
9,absorbeur,8,apsORb9R
7,abyssal,6,abisal
9,acadienne,7,akadjEn
13,accessibilité,12,aksEsibilite
7,abaisse,4,abEs
5,aboli,5,aboli
10,abricotier,9,abRikotje
8,abscisse,5,apsis
6,absous,4,apsu
9,abstraire,7,apstRER
10,accaparant,7,akapaR@
10,accapareur,8,akapaR9R
8,accessit,7,aksesit
10,accidenter,8,aksid@te
12,a posteriori,11,apOsteRjoRi
2,aa,2,aa
9,ab initio,8,abinisjo
5,abaca,5,abaka
7,abalone,6,abalOn
10,abasourdir,9,abazuRdiR
14,abasourdissant,10,abazuRdis@
9,abducteur,8,abdykt9R
8,ablution,7,ablysj§
14,abominablement,12,abominabl°m@
7,abortif,7,abORtif
7,aboyant,6,abwaj@
8,abritant,6,abRit@
6,abrogé,6,abRoZe
11,absentéiste,9,aps@teist
15,abstentionniste,12,apst@sjonist
6,abêtir,6,abetiR
7,acadien,6,akadj5
14,académiquement,11,akademik°m@
9,accenteur,7,aks@t9R
8,accentué,7,aks@t8e
11,a contrario,9,ak§tRaRjo
8,a giorno,8,adZjORno
10,ab absurdo,9,abapsuRdo
6,ab ovo,5,abovo
12,abandonnique,8,ab@donik
6,abaque,4,abak
8,abat-son,5,abas§
7,abatage,6,abataZ
6,abatis,5,abati
8,abbatial,7,abasjal
9,abbatiale,7,abasjal
8,abhorrer,5,abORe
7,abhorré,5,abORe
10,abjuration,9,abZyRasj§
7,abkhaze,5,abkaz
7,ablatif,7,ablatif
7,ablette,5,ablEt
4,aboi,4,abwa
8,abominer,7,abomine
10,abornement,8,abORn°m@
8,aboucher,5,abuSe
7,aboulie,5,abuli
9,aboulique,6,abulik
11,aboutissant,7,abutis@
9,abreuvage,7,abR9vaZ
7,abreuvé,6,abR9ve
11,abri-refuge,9,abRiR°fyZ
10,abricotine,9,abRikotin
11,abrutisseur,9,abRytis9R
10,abréviatif,10,abRevjatif
10,abscission,7,apsisj§
6,abside,5,apsid
9,absidiole,8,apsidjOl
9,absolvant,7,apsOlv@
7,absoute,5,apsut
13,abstraitement,10,apstREt°m@
7,abstrus,6,apstRy
7,abyssin,5,abis5
9,abâtardir,9,abataRdiR
5,abêti,5,abeti
12,abêtissement,9,abetis°m@
10,académisme,9,akademizm
10,acagnarder,8,akaNaRde
11,accelerando,11,akseleRando
